,title,brand,model,price,discount,discount_%,sex,colour,cushioning,stability,best_use_surface,midsole,outsole,upper,link_shoes
61,Altra Superior 5,Altra,Superior 5,130.0,77.88,59.91,women, Red,Low,Neutral,"All Around,Fast Runs,Rocky and Technical Trails","Altra Quanticmidsole balances cushioning and responsiveness while remaining lightweight.Inner Flexflex grooves system provides additional flexibility and cuts weight for increased performance.Natural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel to toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement.Natural Foot Designfollows the natural shape of the foot for ultimate comfort.Removable StoneGuard Rock Protectionslips underneath the sockliner to disperse shock and protect the feet from rock-bruising. StoneGuard weighs 1.0 oz and is 1 mm thick (Men's size 9).","Trail Claw outsoledesign uses a sticky rubber multi-directional pattern, combined with updated lugs under the forefoot and claws under the toes to provide improved grip and stability on trails.FootPod outsoledesign follows the natural construction of the human foot for maximum flexibility and a responsive ride.MaxTrac Outsoleuses anatomically-shaped sticky rubber that prioritizes grip and durability on uneven terrain.","Quick Dry Air Meshis updated for durability, wicking water away from your foot while remaining light and breathable.Seamless Upperreduces irritation and provides next-to-foot comfort.Gaiter Trapis a velcro strap that secures trail running gaiters to the shoe, preventing debris from building up beneath the shoe (matching gaitersold separately).Synthetic Overlaysprovide long-lasting support.Standard Footshape is Altra's most common footshape that sits right in the middle of the Original and Slim fit options. This fit will be slightly slimmer than the Original roomier fit.  ",https://www.runningwarehouse.com/Altra_Superior_5/descpage-ALSU5W8.html
62,Altra Superior 5,Altra,Superior 5,130.0,77.88,59.91,women, Yellow,Low,Neutral,"All Around,Fast Runs,Rocky and Technical Trails","Altra Quanticmidsole balances cushioning and responsiveness while remaining lightweight.Inner Flexflex grooves system provides additional flexibility and cuts weight for increased performance.Natural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel to toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement.Natural Foot Designfollows the natural shape of the foot for ultimate comfort.Removable StoneGuard Rock Protectionslips underneath the sockliner to disperse shock and protect the feet from rock-bruising. StoneGuard weighs 1.0 oz and is 1 mm thick (Men's size 9).","Trail Claw outsoledesign uses a sticky rubber multi-directional pattern, combined with updated lugs under the forefoot and claws under the toes to provide improved grip and stability on trails.FootPod outsoledesign follows the natural construction of the human foot for maximum flexibility and a responsive ride.MaxTrac Outsoleuses anatomically-shaped sticky rubber that prioritizes grip and durability on uneven terrain.","Quick Dry Air Meshis updated for durability, wicking water away from your foot while remaining light and breathable.Seamless Upperreduces irritation and provides next-to-foot comfort.Gaiter Trapis a velcro strap that secures trail running gaiters to the shoe, preventing debris from building up beneath the shoe (matching gaitersold separately).Synthetic Overlaysprovide long-lasting support.Standard Footshape is Altra's most common footshape that sits right in the middle of the Original and Slim fit options. This fit will be slightly slimmer than the Original roomier fit.  ",https://www.runningwarehouse.com/Altra_Superior_5/descpage-ALSU5W6.html
63,Altra Superior 5,Altra,Superior 5,130.0,77.88,59.91,women, Dusty Pink,Low,Neutral,"All Around,Fast Runs,Rocky and Technical Trails","Altra Quanticmidsole balances cushioning and responsiveness while remaining lightweight.Inner Flexflex grooves system provides additional flexibility and cuts weight for increased performance.Natural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel to toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement.Natural Foot Designfollows the natural shape of the foot for ultimate comfort.Removable StoneGuard Rock Protectionslips underneath the sockliner to disperse shock and protect the feet from rock-bruising. StoneGuard weighs 1.0 oz and is 1 mm thick (Men's size 9).","Trail Claw outsoledesign uses a sticky rubber multi-directional pattern, combined with updated lugs under the forefoot and claws under the toes to provide improved grip and stability on trails.FootPod outsoledesign follows the natural construction of the human foot for maximum flexibility and a responsive ride.MaxTrac Outsoleuses anatomically-shaped sticky rubber that prioritizes grip and durability on uneven terrain.","Quick Dry Air Meshis updated for durability, wicking water away from your foot while remaining light and breathable.Seamless Upperreduces irritation and provides next-to-foot comfort.Gaiter Trapis a velcro strap that secures trail running gaiters to the shoe, preventing debris from building up beneath the shoe (matching gaitersold separately).Synthetic Overlaysprovide long-lasting support.Standard Footshape is Altra's most common footshape that sits right in the middle of the Original and Slim fit options. This fit will be slightly slimmer than the Original roomier fit.  ",https://www.runningwarehouse.com/Altra_Superior_5/descpage-ALSU5W5.html
64,Altra Superior 5,Altra,Superior 5,130.0,77.88,59.91,women, Blue,Low,Neutral,"All Around,Fast Runs,Rocky and Technical Trails","Altra Quanticmidsole balances cushioning and responsiveness while remaining lightweight.Inner Flexflex grooves system provides additional flexibility and cuts weight for increased performance.Natural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel to toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement.Natural Foot Designfollows the natural shape of the foot for ultimate comfort.Removable StoneGuard Rock Protectionslips underneath the sockliner to disperse shock and protect the feet from rock-bruising. StoneGuard weighs 1.0 oz and is 1 mm thick (Men's size 9).","Trail Claw outsoledesign uses a sticky rubber multi-directional pattern, combined with updated lugs under the forefoot and claws under the toes to provide improved grip and stability on trails.FootPod outsoledesign follows the natural construction of the human foot for maximum flexibility and a responsive ride.MaxTrac Outsoleuses anatomically-shaped sticky rubber that prioritizes grip and durability on uneven terrain.","Quick Dry Air Meshis updated for durability, wicking water away from your foot while remaining light and breathable.Seamless Upperreduces irritation and provides next-to-foot comfort.Gaiter Trapis a velcro strap that secures trail running gaiters to the shoe, preventing debris from building up beneath the shoe (matching gaitersold separately).Synthetic Overlaysprovide long-lasting support.Standard Footshape is Altra's most common footshape that sits right in the middle of the Original and Slim fit options. This fit will be slightly slimmer than the Original roomier fit.  ",https://www.runningwarehouse.com/Altra_Superior_5/descpage-ALSU5W7.html
65,Altra Superior 5,Altra,Superior 5,130.0,77.88,59.91,women, Dark Slate,Low,Neutral,"All Around,Fast Runs,Rocky and Technical Trails","Altra Quanticmidsole balances cushioning and responsiveness while remaining lightweight.Inner Flexflex grooves system provides additional flexibility and cuts weight for increased performance.Natural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel to toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement.Natural Foot Designfollows the natural shape of the foot for ultimate comfort.Removable StoneGuard Rock Protectionslips underneath the sockliner to disperse shock and protect the feet from rock-bruising. StoneGuard weighs 1.0 oz and is 1 mm thick (Men's size 9).","Trail Claw outsoledesign uses a sticky rubber multi-directional pattern, combined with updated lugs under the forefoot and claws under the toes to provide improved grip and stability on trails.FootPod outsoledesign follows the natural construction of the human foot for maximum flexibility and a responsive ride.MaxTrac Outsoleuses anatomically-shaped sticky rubber that prioritizes grip and durability on uneven terrain.","Quick Dry Air Meshis updated for durability, wicking water away from your foot while remaining light and breathable.Seamless Upperreduces irritation and provides next-to-foot comfort.Gaiter Trapis a velcro strap that secures trail running gaiters to the shoe, preventing debris from building up beneath the shoe (matching gaitersold separately).Synthetic Overlaysprovide long-lasting support.Standard Footshape is Altra's most common footshape that sits right in the middle of the Original and Slim fit options. This fit will be slightly slimmer than the Original roomier fit.  ",https://www.runningwarehouse.com/Altra_Superior_5/descpage-ALSU5W2.html
66,Altra Superior 5,Altra,Superior 5,130.0,49.88,38.37,women, Light Green,Low,Neutral,"All Around,Fast Runs,Rocky and Technical Trails","Altra Quanticmidsole balances cushioning and responsiveness while remaining lightweight.Inner Flexflex grooves system provides additional flexibility and cuts weight for increased performance.Natural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel to toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement.Natural Foot Designfollows the natural shape of the foot for ultimate comfort.Removable StoneGuard Rock Protectionslips underneath the sockliner to disperse shock and protect the feet from rock-bruising. StoneGuard weighs 1.0 oz and is 1 mm thick (Men's size 9).","Trail Claw outsoledesign uses a sticky rubber multi-directional pattern, combined with updated lugs under the forefoot and claws under the toes to provide improved grip and stability on trails.FootPod outsoledesign follows the natural construction of the human foot for maximum flexibility and a responsive ride.MaxTrac Outsoleuses anatomically-shaped sticky rubber that prioritizes grip and durability on uneven terrain.","Quick Dry Air Meshis updated for durability, wicking water away from your foot while remaining light and breathable.Seamless Upperreduces irritation and provides next-to-foot comfort.Gaiter Trapis a velcro strap that secures trail running gaiters to the shoe, preventing debris from building up beneath the shoe (matching gaitersold separately).Synthetic Overlaysprovide long-lasting support.Standard Footshape is Altra's most common footshape that sits right in the middle of the Original and Slim fit options. This fit will be slightly slimmer than the Original roomier fit.  ",https://www.runningwarehouse.com/Altra_Superior_5/descpage-ALSU5W3.html
67,Altra Superior 5,Altra,Superior 5,130.0,77.88,59.91,women, Maroon,Low,Neutral,"All Around,Fast Runs,Rocky and Technical Trails","Altra Quanticmidsole balances cushioning and responsiveness while remaining lightweight.Inner Flexflex grooves system provides additional flexibility and cuts weight for increased performance.Natural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel to toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement.Natural Foot Designfollows the natural shape of the foot for ultimate comfort.Removable StoneGuard Rock Protectionslips underneath the sockliner to disperse shock and protect the feet from rock-bruising. StoneGuard weighs 1.0 oz and is 1 mm thick (Men's size 9).","Trail Claw outsoledesign uses a sticky rubber multi-directional pattern, combined with updated lugs under the forefoot and claws under the toes to provide improved grip and stability on trails.FootPod outsoledesign follows the natural construction of the human foot for maximum flexibility and a responsive ride.MaxTrac Outsoleuses anatomically-shaped sticky rubber that prioritizes grip and durability on uneven terrain.","Quick Dry Air Meshis updated for durability, wicking water away from your foot while remaining light and breathable.Seamless Upperreduces irritation and provides next-to-foot comfort.Gaiter Trapis a velcro strap that secures trail running gaiters to the shoe, preventing debris from building up beneath the shoe (matching gaitersold separately).Synthetic Overlaysprovide long-lasting support.Standard Footshape is Altra's most common footshape that sits right in the middle of the Original and Slim fit options. This fit will be slightly slimmer than the Original roomier fit.  ",https://www.runningwarehouse.com/Altra_Superior_5/descpage-ALSU5W4.html
68,Altra Torin 6,Altra,Torin 6,150.0,89.88,59.92,women, Dusty Teal,High,Neutral,"All Around,Cushioned Comfort,Roads and Pavement","EGO MAXcushioning is responsive and resilientInner Flexflex grooves system provides additional flexibility and cuts weight for increased performanceFoot Shape Toe Boxallows the shoe to move with the bones and tendons of the footNatural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel-to-toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement","FootPod Outsolefollows the natural construction of the human foot for a responsive ride, updated to improve flexibility through the gait cycle",Engineered Mesh Upperis more breathable and lighterPlush Tongue eliminates rubbing and discomfort  ,https://www.runningwarehouse.com/Altra_Torin_6/descpage-ALTO6W4.html
69,Altra Torin 6,Altra,Torin 6,150.0,89.88,59.92,women, Gray,High,Neutral,"All Around,Cushioned Comfort,Roads and Pavement","EGO MAXcushioning is responsive and resilientInner Flexflex grooves system provides additional flexibility and cuts weight for increased performanceFoot Shape Toe Boxallows the shoe to move with the bones and tendons of the footNatural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel-to-toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement","FootPod Outsolefollows the natural construction of the human foot for a responsive ride, updated to improve flexibility through the gait cycle",Engineered Mesh Upperis more breathable and lighterPlush Tongue eliminates rubbing and discomfort  ,https://www.runningwarehouse.com/Altra_Torin_6/descpage-ALTO6W1.html
70,Altra Torin 6,Altra,Torin 6,150.0,89.88,59.92,women, Navy/Coral,High,Neutral,"All Around,Cushioned Comfort,Roads and Pavement","EGO MAXcushioning is responsive and resilientInner Flexflex grooves system provides additional flexibility and cuts weight for increased performanceFoot Shape Toe Boxallows the shoe to move with the bones and tendons of the footNatural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel-to-toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement","FootPod Outsolefollows the natural construction of the human foot for a responsive ride, updated to improve flexibility through the gait cycle",Engineered Mesh Upperis more breathable and lighterPlush Tongue eliminates rubbing and discomfort  ,https://www.runningwarehouse.com/Altra_Torin_6/descpage-ALTO6W2.html
71,Altra Torin 7,Altra,Torin 7,149.95,0.0,0.0,women, Black,High,Neutral,"All Around,Cushioned Comfort,Roads and Pavement","EGO MAXcushioning is responsive and resilientInner Flexflex grooves system provides additional flexibility and cuts weight for increased performanceFoot Shape Toe Boxallows the shoe to move with the bones and tendons of the footNatural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel-to-toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement","FootPod Outsolefollows the natural construction of the human foot for a responsive ride, updated to improve flexibility through the gait cycle",Engineered Mesh Upperis more breathable and lighterPlush Tongueeliminates rubbing and discomfortEvolved Molded Heel Collar adds more comfort and a secure lockdownStandard Footshapeis Altra's most common footshape that sits right in the middle of the Original and Slim fit options. This fit will be slightly slimmer than the Original roomier fit.  ,https://www.runningwarehouse.com/Altra_Torin_7/descpage-ALTO7W3.html
72,Altra Torin 7,Altra,Torin 7,149.95,0.0,0.0,women, Yellow,High,Neutral,"All Around,Cushioned Comfort,Roads and Pavement","EGO MAXcushioning is responsive and resilientInner Flexflex grooves system provides additional flexibility and cuts weight for increased performanceFoot Shape Toe Boxallows the shoe to move with the bones and tendons of the footNatural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel-to-toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement","FootPod Outsolefollows the natural construction of the human foot for a responsive ride, updated to improve flexibility through the gait cycle",Engineered Mesh Upperis more breathable and lighterPlush Tongueeliminates rubbing and discomfortEvolved Molded Heel Collar adds more comfort and a secure lockdownStandard Footshapeis Altra's most common footshape that sits right in the middle of the Original and Slim fit options. This fit will be slightly slimmer than the Original roomier fit.  ,https://www.runningwarehouse.com/Altra_Torin_7/descpage-ALTO7W0.html
73,Altra Torin 7,Altra,Torin 7,149.95,0.0,0.0,women, Deep Teal/Pink,High,Neutral,"All Around,Cushioned Comfort,Roads and Pavement","EGO MAXcushioning is responsive and resilientInner Flexflex grooves system provides additional flexibility and cuts weight for increased performanceFoot Shape Toe Boxallows the shoe to move with the bones and tendons of the footNatural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel-to-toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement","FootPod Outsolefollows the natural construction of the human foot for a responsive ride, updated to improve flexibility through the gait cycle",Engineered Mesh Upperis more breathable and lighterPlush Tongueeliminates rubbing and discomfortEvolved Molded Heel Collar adds more comfort and a secure lockdownStandard Footshapeis Altra's most common footshape that sits right in the middle of the Original and Slim fit options. This fit will be slightly slimmer than the Original roomier fit.  ,https://www.runningwarehouse.com/Altra_Torin_7/descpage-ALTO7W2.html
74,Altra Torin 7,Altra,Torin 7,149.95,0.0,0.0,women, White/Blue,High,Neutral,"All Around,Cushioned Comfort,Roads and Pavement","EGO MAXcushioning is responsive and resilientInner Flexflex grooves system provides additional flexibility and cuts weight for increased performanceFoot Shape Toe Boxallows the shoe to move with the bones and tendons of the footNatural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel-to-toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement","FootPod Outsolefollows the natural construction of the human foot for a responsive ride, updated to improve flexibility through the gait cycle",Engineered Mesh Upperis more breathable and lighterPlush Tongueeliminates rubbing and discomfortEvolved Molded Heel Collar adds more comfort and a secure lockdownStandard Footshapeis Altra's most common footshape that sits right in the middle of the Original and Slim fit options. This fit will be slightly slimmer than the Original roomier fit.  ,https://www.runningwarehouse.com/Altra_Torin_7/descpage-ALTO7W1.html
75,Altra Torin 7,Altra,Torin 7,149.95,0.0,0.0,women, Blue,High,Neutral,"All Around,Cushioned Comfort,Roads and Pavement","EGO MAXcushioning is responsive and resilientInner Flexflex grooves system provides additional flexibility and cuts weight for increased performanceFoot Shape Toe Boxallows the shoe to move with the bones and tendons of the footNatural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel-to-toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement","FootPod Outsolefollows the natural construction of the human foot for a responsive ride, updated to improve flexibility through the gait cycle",Engineered Mesh Upperis more breathable and lighterPlush Tongueeliminates rubbing and discomfortEvolved Molded Heel Collar adds more comfort and a secure lockdownStandard Footshapeis Altra's most common footshape that sits right in the middle of the Original and Slim fit options. This fit will be slightly slimmer than the Original roomier fit.  ,https://www.runningwarehouse.com/Altra_Torin_7/descpage-ALTO7W4.html
76,Altra Torin 5,Altra,Torin 5,150.0,49.88,33.25,women, Black,High,Neutral,"All Around,Cushioned Comfort,Roads and Pavement","EgoMax cushioning is responsive and resilient.Inner Flexflex grooves system provides additional flexibility and cuts weight for increased performance.Foot Shape Toe Boxallows the shoe to move with the bones and tendons of the foot.Natural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel to toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement.","FootPod Outsolefollows the natural construction of the human foot for a responsive ride, updated to improve flexibility through the gait cycle.",Engineered Mesh Upperis more breathable and lighter.  ,https://www.runningwarehouse.com/Altra_Torin_5/descpage-AT05W3.html
77,Altra Escalante 3,Altra,Escalante 3,130.0,97.5,75.0,women, Black,Medium,Neutral,"Fast Runs,Roads and Pavement","Altra Egois a midsole compound designed for high energy return, providing high levels of durability and responsiveness.Inner Flexis comprised of a flex grooves system that provides additional flexibility and cuts weight for increased performance.FOOTSHAPE Designfollows the natural shape of the foot for ultimate comfort.Standard Footshapeis Altra's most common footshape that sits right in the middle of the Original and Slim fit options. This fit will be slightly slimmer than the Original roomier fit.",FootPodOutsolefollows the natural construction of the human foot for maximum flexibility and a responsive ride.,Engineered Knit Meshconforms to the foot for a sock-like wrap that is sleek and breathable.Decoupled Heeluses minimal construction on the upper for a fast feel.  ,https://www.runningwarehouse.com/Altra_Escalante_3/descpage-ALES3W1.html
78,Altra Escalante 3,Altra,Escalante 3,130.0,97.5,75.0,women, White,Medium,Neutral,"Fast Runs,Roads and Pavement","Altra Egois a midsole compound designed for high energy return, providing high levels of durability and responsiveness.Inner Flexis comprised of a flex grooves system that provides additional flexibility and cuts weight for increased performance.FOOTSHAPE Designfollows the natural shape of the foot for ultimate comfort.Standard Footshapeis Altra's most common footshape that sits right in the middle of the Original and Slim fit options. This fit will be slightly slimmer than the Original roomier fit.",FootPodOutsolefollows the natural construction of the human foot for maximum flexibility and a responsive ride.,Engineered Knit Meshconforms to the foot for a sock-like wrap that is sleek and breathable.Decoupled Heeluses minimal construction on the upper for a fast feel.  ,https://www.runningwarehouse.com/Altra_Escalante_3/descpage-ALES3W3.html
79,Altra Escalante 3,Altra,Escalante 3,130.0,97.5,75.0,women, Dusty Teal,Medium,Neutral,"Fast Runs,Racing,Roads and Pavement","Altra Egois a midsole compound designed for high energy return, providing high levels of durability and responsiveness.Inner Flexis comprised of a flex grooves system that provides additional flexibility and cuts weight for increased performance.FOOTSHAPE Designfollows the natural shape of the foot for ultimate comfort.Standard Footshapeis Altra's most common footshape that sits right in the middle of the Original and Slim fit options. This fit will be slightly slimmer than the Original roomier fit.",FootPodOutsolefollows the natural construction of the human foot for maximum flexibility and a responsive ride.,Engineered Knit Meshconforms to the foot for a sock-like wrap that is sleek and breathable.Decoupled Heeluses minimal construction on the upper for a fast feel.  ,https://www.runningwarehouse.com/Altra_Escalante_3/descpage-ALES3W4.html
80,Altra Escalante 3,Altra,Escalante 3,130.0,97.5,75.0,women, Navy/Coral,Medium,Neutral,"Fast Runs,Racing,Roads and Pavement","Altra Egois a midsole compound designed for high energy return, providing high levels of durability and responsiveness.Inner Flexis comprised of a flex grooves system that provides additional flexibility and cuts weight for increased performance.FOOTSHAPE Designfollows the natural shape of the foot for ultimate comfort.Standard Footshapeis Altra's most common footshape that sits right in the middle of the Original and Slim fit options. This fit will be slightly slimmer than the Original roomier fit.",FootPodOutsolefollows the natural construction of the human foot for maximum flexibility and a responsive ride.,Engineered Knit Meshconforms to the foot for a sock-like wrap that is sleek and breathable.Decoupled Heeluses minimal construction on the upper for a fast feel.  ,https://www.runningwarehouse.com/Altra_Escalante_3/descpage-ALES3W2.html
81,Altra Escalante Racer,Altra,Escalante Racer,140.0,105.0,75.0,women, Black/Pink,Medium,Neutral,"Fast Runs,Racing,Roads and Pavement","Altra Ego is a midsole compound designed for high energy return, providing high levels of durability and responsiveness.Inner Flex is comprised of a flex grooves system that provides additional flexibility and cuts weight for increased performance.Natural Foot Designfollows the natural shape of the foot for ultimate comfort.",FootPod Outsolefollows the natural construction of the human foot for maximum flexibility and a responsive ride.,"Engineered Knit Mesh conforms to the foot for a sock-like wrap that is sleek and breathable.Heel Counter provides a more supportive heel wrap.PFS Performance Last is designed for a snug, high-performance fit.  ",https://www.runningwarehouse.com/Altra_Escalante_Racer/descpage-AER01WD.html
82,Altra Paradigm 6,Altra,Paradigm 6,170.0,127.5,75.0,women, White/Green,High,Mod,"All Around,Cushioned Comfort,Walking,Roads and Pavement","Altra EgoMAXis a soft midsole compound designed for high energy return, providing high levels of durability and responsiveness.Guide Railsare incorporated into the A-Bound midsole for adaptive stability.Inner Flexflex grooves system provides additional flexibility and cuts weight for increased performance.Natural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel to toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement.","FootPod Outsolefollows the natural construction of the human foot for a responsive ride, updated to improve flexibility through the gait cycle.",Engineered Mesh Upperbalances breathable comfort and support.Standard Footshape is Altra's most common footshape that sits right in the middle of the Original and Slim fit options. This fit will be slightly slimmer than the Original roomier fit.  ,https://www.runningwarehouse.com/Altra_Paradigm_6/descpage-APD60WA.html
83,Altra Paradigm 6,Altra,Paradigm 6,170.0,127.5,75.0,women, Orchid,High,Mod,"All Around,Cushioned Comfort,Walking,Roads and Pavement","Altra EgoMAXis a soft midsole compound designed for high energy return, providing high levels of durability and responsiveness.Guide Railsare incorporated into the A-Bound midsole for adaptive stability.Inner Flexflex grooves system provides additional flexibility and cuts weight for increased performance.Natural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel to toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement.","FootPod Outsolefollows the natural construction of the human foot for a responsive ride, updated to improve flexibility through the gait cycle.",Engineered Mesh Upperbalances breathable comfort and support.Standard Footshape is Altra's most common footshape that sits right in the middle of the Original and Slim fit options. This fit will be slightly slimmer than the Original roomier fit.  ,https://www.runningwarehouse.com/Altra_Paradigm_6/descpage-APD60W9.html
84,Altra Paradigm 6,Altra,Paradigm 6,170.0,127.5,75.0,women, Dusty Teal,High,Mod,"All Around,Cushioned Comfort,Walking,Roads and Pavement","Altra EgoMAXis a soft midsole compound designed for high energy return, providing high levels of durability and responsiveness.Guide Railsare incorporated into the A-Bound midsole for adaptive stability.Inner Flexflex grooves system provides additional flexibility and cuts weight for increased performance.Natural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel to toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement.","FootPod Outsolefollows the natural construction of the human foot for a responsive ride, updated to improve flexibility through the gait cycle.",Engineered Mesh Upperbalances breathable comfort and support.Standard Footshape is Altra's most common footshape that sits right in the middle of the Original and Slim fit options. This fit will be slightly slimmer than the Original roomier fit.  ,https://www.runningwarehouse.com/Altra_Paradigm_6/descpage-APD60W8.html
85,Altra Paradigm 6,Altra,Paradigm 6,170.0,127.5,75.0,women, Black,High,Mod,"All Around,Cushioned Comfort,Walking,Roads and Pavement","Altra EgoMAXis a soft midsole compound designed for high energy return, providing high levels of durability and responsiveness.Guide Railsare incorporated into the A-Bound midsole for adaptive stability.Inner Flexflex grooves system provides additional flexibility and cuts weight for increased performance.Natural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel to toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement.","FootPod Outsolefollows the natural construction of the human foot for a responsive ride, updated to improve flexibility through the gait cycle.",Engineered Mesh Upperbalances breathable comfort and support.Standard Footshape is Altra's most common footshape that sits right in the middle of the Original and Slim fit options. This fit will be slightly slimmer than the Original roomier fit.  ,https://www.runningwarehouse.com/Altra_Paradigm_6/descpage-APD60W7.html
86,Altra Paradigm 6,Altra,Paradigm 6,170.0,127.5,75.0,women, Gray/Purple,High,Mod,"All Around,Cushioned Comfort,Walking,Roads and Pavement","Altra EgoMAXis a soft midsole compound designed for high energy return, providing high levels of durability and responsiveness.Guide Railsare incorporated into the A-Bound midsole for adaptive stability.Inner Flexflex grooves system provides additional flexibility and cuts weight for increased performance.Natural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel to toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement.","FootPod Outsolefollows the natural construction of the human foot for a responsive ride, updated to improve flexibility through the gait cycle.",Engineered Mesh Upperbalances breathable comfort and support.Standard Footshape is Altra's most common footshape that sits right in the middle of the Original and Slim fit options. This fit will be slightly slimmer than the Original roomier fit.  ,https://www.runningwarehouse.com/Altra_Paradigm_6/descpage-APD60W3.html
87,Altra Paradigm 6,Altra,Paradigm 6,170.0,127.5,75.0,women, Dark Blue,High,Mod,"All Around,Cushioned Comfort,Walking,Roads and Pavement","Altra EgoMAXis a soft midsole compound designed for high energy return, providing high levels of durability and responsiveness.Guide Railsare incorporated into the A-Bound midsole for adaptive stability.Inner Flexflex grooves system provides additional flexibility and cuts weight for increased performance.Natural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel to toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement.","FootPod Outsolefollows the natural construction of the human foot for a responsive ride, updated to improve flexibility through the gait cycle.",Engineered Mesh Upperbalances breathable comfort and support.Standard Footshape is Altra's most common footshape that sits right in the middle of the Original and Slim fit options. This fit will be slightly slimmer than the Original roomier fit.  ,https://www.runningwarehouse.com/Altra_Paradigm_6/descpage-APD60W2.html
88,Altra Paradigm 6,Altra,Paradigm 6,170.0,127.5,75.0,women, MInt,High,Mod,"All Around,Cushioned Comfort,Walking,Roads and Pavement","Altra EgoMAXis a soft midsole compound designed for high energy return, providing high levels of durability and responsiveness.Guide Railsare incorporated into the A-Bound midsole for adaptive stability.Inner Flexflex grooves system provides additional flexibility and cuts weight for increased performance.Natural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel to toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement.","FootPod Outsolefollows the natural construction of the human foot for a responsive ride, updated to improve flexibility through the gait cycle.",Engineered Mesh Upperbalances breathable comfort and support.Standard Footshape is Altra's most common footshape that sits right in the middle of the Original and Slim fit options. This fit will be slightly slimmer than the Original roomier fit.  ,https://www.runningwarehouse.com/Altra_Paradigm_6/descpage-APD60W4.html
