,title,sex,price,technology,best_use_range,best_use_surface,link_shoes
20,Salomon Aero Glide,Women's Shoes - Tender Peach/Yellow, $119.96 $160.00* , Technologies  MIDSOLEEnergyFOAM creates high levels of energy return for a bouncy feeling along with a high level of cushioning and durabilityReverse Camber geometry provides a smooth rocker shape for efficient heel-toe transition.OUTSOLECONTAGRIP Rubber offers enhanced traction to roadsUPPEREngineered Mesh upper is made with to be soft for comfortable support and breathability.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Aero_Glide/descpage-SAAG0W1.html
21,Salomon Aero Volt,Women's Shoes - Tender Peach/Blue/White, $112.46 $150.00* ," Technologies  MIDSOLEENERGYFOAM offers a lightweight cushioning while offering a bouncy rideOUTSOLECONTAGRIP Rubber offers maximum grip on loose, soft, or rugged uneven surfaces.UPPERUnique Engineered Mesh a lightweight upper with a highly breathable construction optimizing airflow and temperature management.   ","[<div class=""col is-active"">Medium</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Aero_Volt/descpage-SAAV0W1.html
22,Salomon Glide Max TR,Women's Shoes - Nightshade/Orchid, $119.96 $160.00* ," Technologies  MIDSOLEENERGYFOAM midsole offers a plush and soft midsole while having a lively underfoot experienceOUTSOLEContagrip Rubber offers maximum grip on loose, soft, or rugged uneven surfaces.  UPPEREngineered Mesh upper made with lightweight materials for a comfortable support and breathability.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Glide_Max_TR/descpage-SAGMTW2.html
23,Salomon Glide Max TR,Women's Shoes - Sand/Peach/Orange, $119.96 $160.00* ," Technologies  MIDSOLEENERGYFOAM midsole offers a plush and soft midsole while having a lively underfoot experienceOUTSOLEContagrip Rubber offers maximum grip on loose, soft, or rugged uneven surfaces.  UPPEREngineered Mesh upper made with lightweight materials for a comfortable support and breathability.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Glide_Max_TR/descpage-SAGMTW1.html
24,Salomon Glide Max TR,Women's Shoes - Stone Blue/Green/Prl, $119.96 $160.00* ," Technologies  MIDSOLEENERGYFOAM midsole offers a plush and soft midsole while having a lively underfoot experienceOUTSOLEContagrip Rubber offers maximum grip on loose, soft, or rugged uneven surfaces.  UPPEREngineered Mesh upper made with lightweight materials for a comfortable support and breathability.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Glide_Max_TR/descpage-SAGMTW3.html
25,Salomon Sense Ride 5 GTX,Women's Shoes - Blue/Green/Ink, $119.96 $160.00* ," Technologies  MIDSOLEEnergyFOAM created from a balance of a well cushioned foam while still having a responsive and nimble constructionOUTSOLEContagrip MA offers non-slip traction for the toughest of trails.UPPERUpdated Engineered Mesh  creates a breathable and comfortable, individualized fit.Quicklace made from durable Kevlar fibers provides easy shoe entry and exit and a secure fit.SENSIFIT overlays on the upper wrap the foot for a close, secure fit.OrthoLite Sockliner is composed of anti-bacterial material for reduced odor and moisture while adding cushion directly underfoot.GORETEX Membrane offers a waterproof construction keep your feet dry.   ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Sense_Ride_5_GTX/descpage-SSR5GW1.html
26,Salomon Sense Ride 5,Women's Shoes - Rainy Day/Hot Sauce, $97.46 $140.00* ," Technologies  MIDSOLEEnergyFOAM created from a balance of a well cushioned foam while still having a responsive and nimble constructionOUTSOLEContagrip MA offers non-slip traction for the toughest of trails.UPPERUpdated Engineered Mesh  creates a breathable and comfortable, individualized fit.Quicklace made from durable Kevlar fibers provides easy shoe entry and exit and a secure fit.SENSIFIT overlays on the upper wrap the foot for a close, secure fit.OrthoLite Sockliner is composed of anti-bacterial material for reduced odor and moisture while adding cushion directly underfoot.  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Sense_Ride_5/descpage-SASR5W2.html
27,Salomon Sense Ride 5,Women's Shoes - Lily Pad/Rainy/Aqua, $97.46 $140.00* ," Technologies  MIDSOLEEnergyFOAM created from a balance of a well cushioned foam while still having a responsive and nimble constructionOUTSOLEContagrip MA offers non-slip traction for the toughest of trails.UPPERUpdated Engineered Mesh  creates a breathable and comfortable, individualized fit.Quicklace made from durable Kevlar fibers provides easy shoe entry and exit and a secure fit.SENSIFIT overlays on the upper wrap the foot for a close, secure fit.OrthoLite Sockliner is composed of anti-bacterial material for reduced odor and moisture while adding cushion directly underfoot.  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Sense_Ride_5/descpage-SASR5W1.html
28,Salomon Speedcross 6 GTX,Women's Shoes - Ashes of Roses, $119.96 $160.00* ," Technologies  MIDSOLEEnergyCell+ provides excellent energy return along with a high level of cushioning and durability.ProFeel Film is a thin TPU film in the midsole providing midfoot protection without losing ground feel.OUTSOLEContagripTA offers maximum grip on loose, soft, or rugged uneven surfaces.Chevron Lugs are aggressive and multi-directional making them perfect for soft surfaces.UPPERGORE-TEX upper to shield from wet conditions.Quicklace is a lace system made from durable Kevlar fibers for easy shoe entry and exit.Sensifit overlays on the upper wrap the foot for a close, secure fit.Gusseted Tongue helps keep debris out of the shoe.Lace Pocket keeps laces tucked up and out of the way.OrthoLite Sockliner is composed of anti-bacterial material and is designed to reduce odor and moisture while adding cushion directly underfoot.Strobel Last with the upper stitched to full-length fabric for a comfortable underfoot feel.   ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSMT"">Soft &amp; Muddy Trails</i><span>Soft &amp; Muddy Trails</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Speedcross_6_GTX/descpage-SSC6GW1.html
29,Salomon Speedcross 6,Women's Shoes - Black/Green/Red, $104.96 $140.00* ," Technologies  MIDSOLEEnergyCell+ provides excellent energy return along with a high level of cushioning and durability.ProFeel Film is a thin TPU film in the midsole providing midfoot protection without losing ground feel.OUTSOLEContagripTA offers maximum grip on loose, soft, or rugged uneven surfaces.Chevron Lugs are aggressive and multi-directional making them perfect for soft surfaces.UPPERWelded Upper is stitch-free to provide a smooth, glove-like, fit and feel.Quicklace is a lace system made from durable Kevlar fibers for easy shoe entry and exit.Sensifit overlays on the upper wrap the foot for a close, secure fit.Gusseted Tongue helps keep debris out of the shoe.Lace Pocket keeps laces tucked up and out of the way.OrthoLite Sockliner is composed of anti-bacterial material and is designed to reduce odor and moisture while adding cushion directly underfoot.Strobel Last with the upper stitched to full-length fabric for a comfortable underfoot feel.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSMT"">Soft &amp; Muddy Trails</i><span>Soft &amp; Muddy Trails</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSIT"">Snowy &amp; Icy Trails</i><span>Snowy &amp; Icy Trails</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Speedcross_6/descpage-SSC6W03.html
30,Salomon Phantasm,Women's Shoes - Patina Green/Blue/Red, $119.96 $160.00* , Technologies  MIDSOLEEnergy Surge provides excellent energy return along with a high level of cushioning and durability. Reverse Camber geometry provides a smooth rocker shape.Glass Fiber Energy Blade is a stiff plate with a 3-pronged design that is made for forefoot strikers and delivers forward propulsion and high energy return all while not taking away from the feel of the midsole.  OUTSOLEContagrip offers a trustworthy grip while running on the road.  UPPERMesh upper made for comfortable support and breathability.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Phantasm/descpage-SPHMW02.html
31,Salomon Phantasm,Women's Shoes - Trooper/Lunar Rock, $49.88 $160.00* , Technologies  MIDSOLEEnergy Surge provides excellent energy return along with a high level of cushioning and durability. Reverse Camber geometry provides a smooth rocker shape.Glass Fiber Energy Blade is a stiff plate with a 3-pronged design that is made for forefoot strikers and delivers forward propulsion and high energy return all while not taking away from the feel of the midsole.  OUTSOLEContagrip offers a trustworthy grip while running on the road.  UPPERMesh upper made for comfortable support and breathability.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Phantasm/descpage-SPHMW01.html
32,Salomon Spectur,Women's Shoes - Tulipwood/Lunar Rock, $79.88 $130.00* , Technologies  MIDSOLEEnergy Surge provides excellent energy return along with a high level of cushioning and durability. Reverse Camber geometry provides a smooth rocker shape.Glass Fiber Energy Blade is a stiff plate with a 3-pronged design that is made for forefoot strikers and delivers forward propulsion and high energy return all while not taking away from the feel of the midsole.  OUTSOLEContagrip offers a trustworthy grip while running on the road.  UPPERMesh upper made for comfortable support and breathability.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Spectur/descpage-SSPCW01.html
