,title,sex,price,technology,best_use_range,best_use_surface,link_shoes
20,Salomon Aero Volt,Men's Shoes - White/China Blue/Yellow, $112.46 $150.00* ," Technologies  MIDSOLEENERGYFOAM offers a lightweight cushioning while offering a bouncy rideOUTSOLECONTAGRIP Rubber offers maximum grip on loose, soft, or rugged uneven surfaces.UPPERUnique Engineered Mesh a lightweight upper with a highly breathable construction optimizing airflow and temperature management.   ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Aero_Volt/descpage-SAAV0M1.html
21,Salomon Glide Max TR,Men's Shoes - Sapphire/Almond/Orange, $119.96 $160.00* ," Technologies  MIDSOLEENERGYFOAM midsole offers a plush and soft midsole while having a lively underfoot experienceOUTSOLEContagrip Rubber offers maximum grip on loose, soft, or rugged uneven surfaces.  UPPEREngineered Mesh upper made with lightweight materials for a comfortable support and breathability.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Glide_Max_TR/descpage-SAGMTM3.html
22,Salomon Glide Max TR,Men's Shoes - Shade/Pearl Blue/Sand, $119.96 $160.00* ," Technologies  MIDSOLEENERGYFOAM midsole offers a plush and soft midsole while having a lively underfoot experienceOUTSOLEContagrip Rubber offers maximum grip on loose, soft, or rugged uneven surfaces.  UPPEREngineered Mesh upper made with lightweight materials for a comfortable support and breathability.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Glide_Max_TR/descpage-SAGMTM4.html
23,Salomon Glide Max TR,Men's Shoes - Sand/Yucca/Orange, $119.96 $160.00* ," Technologies  MIDSOLEENERGYFOAM midsole offers a plush and soft midsole while having a lively underfoot experienceOUTSOLEContagrip Rubber offers maximum grip on loose, soft, or rugged uneven surfaces.  UPPEREngineered Mesh upper made with lightweight materials for a comfortable support and breathability.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Glide_Max_TR/descpage-SAGMTM2.html
24,Salomon Glide Max TR,Men's Shoes - Sky/Sapphire/Lime, $119.96 $160.00* ," Technologies  MIDSOLEENERGYFOAM midsole offers a plush and soft midsole while having a lively underfoot experienceOUTSOLEContagrip Rubber offers maximum grip on loose, soft, or rugged uneven surfaces.  UPPEREngineered Mesh upper made with lightweight materials for a comfortable support and breathability.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Glide_Max_TR/descpage-SAGMTM1.html
25,Salomon Speedcross 6,Men's Shoes - White/Black/Empire Yel, $104.96 $140.00* ," Technologies  MIDSOLEEnergyCell+ provides excellent energy return along with a high level of cushioning and durability.ProFeel Film is a thin TPU film in the midsole providing midfoot protection without losing ground feel.OUTSOLEContagripTA offers maximum grip on loose, soft, or rugged uneven surfaces.Chevron Lugs are aggressive and multi-directional making them perfect for soft surfaces.UPPERWelded Upper is stitch-free to provide a smooth, glove-like, fit and feel.Quicklace is a lace system made from durable Kevlar fibers for easy shoe entry and exit.Sensifit overlays on the upper wrap the foot for a close, secure fit.Gusseted Tongue helps keep debris out of the shoe.Lace Pocket keeps laces tucked up and out of the way.OrthoLite Sockliner is composed of anti-bacterial material and is designed to reduce odor and moisture while adding cushion directly underfoot.Strobel Last with the upper stitched to full-length fabric for a comfortable underfoot feel.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSMT"">Soft &amp; Muddy Trails</i><span>Soft &amp; Muddy Trails</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSIT"">Snowy &amp; Icy Trails</i><span>Snowy &amp; Icy Trails</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Speedcross_6/descpage-SSC6M02.html
26,Salomon Speedcross 6,Men's Shoes - Quite Shade/Blk/Pearl, $104.96 $140.00* ," Technologies  MIDSOLEEnergyCell+ provides excellent energy return along with a high level of cushioning and durability.ProFeel Film is a thin TPU film in the midsole providing midfoot protection without losing ground feel.OUTSOLEContagripTA offers maximum grip on loose, soft, or rugged uneven surfaces.Chevron Lugs are aggressive and multi-directional making them perfect for soft surfaces.UPPERWelded Upper is stitch-free to provide a smooth, glove-like, fit and feel.Quicklace is a lace system made from durable Kevlar fibers for easy shoe entry and exit.Sensifit overlays on the upper wrap the foot for a close, secure fit.Gusseted Tongue helps keep debris out of the shoe.Lace Pocket keeps laces tucked up and out of the way.OrthoLite Sockliner is composed of anti-bacterial material and is designed to reduce odor and moisture while adding cushion directly underfoot.Strobel Last with the upper stitched to full-length fabric for a comfortable underfoot feel.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSMT"">Soft &amp; Muddy Trails</i><span>Soft &amp; Muddy Trails</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSIT"">Snowy &amp; Icy Trails</i><span>Snowy &amp; Icy Trails</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Speedcross_6/descpage-SSC6M01.html
27,Salomon Speedcross 6,Men's Shoes - Black/Black/Magnet, $104.96 $140.00* ," Technologies  MIDSOLEEnergyCell+ provides excellent energy return along with a high level of cushioning and durability.ProFeel Film is a thin TPU film in the midsole providing midfoot protection without losing ground feel.OUTSOLEContagripTA offers maximum grip on loose, soft, or rugged uneven surfaces.Chevron Lugs are aggressive and multi-directional making them perfect for soft surfaces.UPPERWelded Upper is stitch-free to provide a smooth, glove-like, fit and feel.Quicklace is a lace system made from durable Kevlar fibers for easy shoe entry and exit.Sensifit overlays on the upper wrap the foot for a close, secure fit.Gusseted Tongue helps keep debris out of the shoe.Lace Pocket keeps laces tucked up and out of the way.OrthoLite Sockliner is composed of anti-bacterial material and is designed to reduce odor and moisture while adding cushion directly underfoot.Strobel Last with the upper stitched to full-length fabric for a comfortable underfoot feel.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSMT"">Soft &amp; Muddy Trails</i><span>Soft &amp; Muddy Trails</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSIT"">Snowy &amp; Icy Trails</i><span>Snowy &amp; Icy Trails</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Speedcross_6/descpage-SSC6M03.html
28,Salomon Speedcross 6,Men's Shoes - Lapis Blue/Black/Scarl, $104.96 $140.00* ," Technologies  MIDSOLEEnergyCell+ provides excellent energy return along with a high level of cushioning and durability.ProFeel Film is a thin TPU film in the midsole providing midfoot protection without losing ground feel.OUTSOLEContagripTA offers maximum grip on loose, soft, or rugged uneven surfaces.Chevron Lugs are aggressive and multi-directional making them perfect for soft surfaces.UPPERWelded Upper is stitch-free to provide a smooth, glove-like, fit and feel.Quicklace is a lace system made from durable Kevlar fibers for easy shoe entry and exit.Sensifit overlays on the upper wrap the foot for a close, secure fit.Gusseted Tongue helps keep debris out of the shoe.Lace Pocket keeps laces tucked up and out of the way.OrthoLite Sockliner is composed of anti-bacterial material and is designed to reduce odor and moisture while adding cushion directly underfoot.Strobel Last with the upper stitched to full-length fabric for a comfortable underfoot feel.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSMT"">Soft &amp; Muddy Trails</i><span>Soft &amp; Muddy Trails</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSIT"">Snowy &amp; Icy Trails</i><span>Snowy &amp; Icy Trails</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Speedcross_6/descpage-SSC6M04.html
29,Salomon Speedcross 6,Men's Shoes - Lily Pad/Rainy Day/Aqu, $104.96 $140.00* ," Technologies  MIDSOLEEnergyCell+ provides excellent energy return along with a high level of cushioning and durability.ProFeel Film is a thin TPU film in the midsole providing midfoot protection without losing ground feel.OUTSOLEContagripTA offers maximum grip on loose, soft, or rugged uneven surfaces.Chevron Lugs are aggressive and multi-directional making them perfect for soft surfaces.UPPERWelded Upper is stitch-free to provide a smooth, glove-like, fit and feel.Quicklace is a lace system made from durable Kevlar fibers for easy shoe entry and exit.Sensifit overlays on the upper wrap the foot for a close, secure fit.Gusseted Tongue helps keep debris out of the shoe.Lace Pocket keeps laces tucked up and out of the way.OrthoLite Sockliner is composed of anti-bacterial material and is designed to reduce odor and moisture while adding cushion directly underfoot.Strobel Last with the upper stitched to full-length fabric for a comfortable underfoot feel.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSMT"">Soft &amp; Muddy Trails</i><span>Soft &amp; Muddy Trails</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSIT"">Snowy &amp; Icy Trails</i><span>Snowy &amp; Icy Trails</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Speedcross_6/descpage-SSC6M05.html
30,Salomon Ultra Glide 2,Men's Shoes - Atlantic/Blue/Red, $104.96 $150.00* ," Technologies  MIDSOLEEnergy Surge provides excellent energy return along with a high level of cushioning and durability. Reverse Camber geometry provides a smooth rocker shape for efficient heel-toe transition.OUTSOLEContagrip Rubber offers maximum grip on loose, soft, or rugged uneven surfaces.  UPPERUpdated 3D Air Mesh upper made with lightweight materials for a comfortable support and breathability.Quicklace minimalistic, one-pull tightening for easy on and easy off.SensiFit wings creates a cradles in the midfoot providing a customizable fit.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Ultra_Glide_2/descpage-SAUG2M1.html
31,Salomon Ultra Glide 2,Men's Shoes - Rainy Day/Freesia/Sau, $104.96 $150.00* ," Technologies  MIDSOLEEnergy Surge provides excellent energy return along with a high level of cushioning and durability. Reverse Camber geometry provides a smooth rocker shape for efficient heel-toe transition.OUTSOLEContagrip Rubber offers maximum grip on loose, soft, or rugged uneven surfaces.  UPPERUpdated 3D Air Mesh upper made with lightweight materials for a comfortable support and breathability.Quicklace minimalistic, one-pull tightening for easy on and easy off.SensiFit wings creates a cradles in the midfoot providing a customizable fit.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Ultra_Glide_2/descpage-SAUG2M4.html
32,Salomon Ultra Glide 2,Men's Shoes - Black/Red/Pearl Blue, $104.96 $150.00* ," Technologies  MIDSOLEEnergy Surge provides excellent energy return along with a high level of cushioning and durability. Reverse Camber geometry provides a smooth rocker shape for efficient heel-toe transition.OUTSOLEContagrip Rubber offers maximum grip on loose, soft, or rugged uneven surfaces.  UPPERUpdated 3D Air Mesh upper made with lightweight materials for a comfortable support and breathability.Quicklace minimalistic, one-pull tightening for easy on and easy off.SensiFit wings creates a cradles in the midfoot providing a customizable fit.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Ultra_Glide_2/descpage-SAUG2M2.html
33,Salomon Ultra Glide 2 GTX,Men's Shoes - Red/Grey/Turmeric, $119.96 $170.00* ," Technologies  MIDSOLE Energy Surge provides excellent energy return along with a high level of cushioning and durability.  Reverse Camber geometry provides a smooth rocker shape for efficient heel-toe transition. OUTSOLE Contagrip Rubber offers maximum grip on loose, soft, or rugged uneven surfaces.   UPPER Updated 3D Air Mesh upper made with lightweight materials for a comfortable support and breathability. Quicklace minimalistic, one-pull tightening for easy on and easy off. SensiFit wings creates a cradles in the midfoot providing a customizable fit. GORE-TEX Membraine offers a waterpoof layer in the upper  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Ultra_Glide_2_GTX/descpage-SUG2GM1.html
34,Salomon Ultra Glide,Men's Shoes - Black/Alloy/Goji Berry, $69.88 $140.00* ," Technologies  MIDSOLEEnergy Surge provides excellent energy return along with a high level of cushioning and durability. Reverse Camber geometry provides a smooth rocker shape.OUTSOLEContagrip MA offers maximum grip on loose, soft, or rugged uneven surfaces.  UPPER3D Air Mesh upper made for comfortable support and breathability.Quicklace minimalistic, one-pull tightening for easy on and easy off.EVA Sockliner is simple but offers instant comfort.SensiFit cradles the foot in the midfoot providing a customizable fit.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Ultra_Glide/descpage-SUGLM01.html
35,Salomon Phantasm,Men's Shoes - Indigo Bunting/Blue/Red, $119.96 $160.00* , Technologies  MIDSOLEEnergy Surge provides excellent energy return along with a high level of cushioning and durability. Reverse Camber geometry provides a smooth rocker shape.Glass Fiber Energy Blade is a stiff plate with a 3-pronged design that is made for forefoot strikers and delivers forward propulsion and high energy return all while not taking away from the feel of the midsole.  OUTSOLEContagrip offers a trustworthy grip while running on the road.  UPPERMesh upper made for comfortable support and breathability.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Phantasm/descpage-SPHNM03.html
36,Salomon Phantasm,Men's Shoes - Mood Indigo/Night Sky, $119.96 $160.00* , Technologies  MIDSOLEEnergy Surge provides excellent energy return along with a high level of cushioning and durability. Reverse Camber geometry provides a smooth rocker shape.Glass Fiber Energy Blade is a stiff plate with a 3-pronged design that is made for forefoot strikers and delivers forward propulsion and high energy return all while not taking away from the feel of the midsole.  OUTSOLEContagrip offers a trustworthy grip while running on the road.  UPPERMesh upper made for comfortable support and breathability.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Phantasm/descpage-SPHNM01.html
37,Salomon Sense Ride 5,Men's Shoes - Lily Pad/Rainy Day/Aqu, $97.46 $140.00* ," Technologies  MIDSOLEEnergyFOAM created from a balance of a well cushioned foam while still having a responsive and nimble constructionOUTSOLEContagrip MA offers non-slip traction for the toughest of trails.UPPERUpdated Engineered Mesh  creates a breathable and comfortable, individualized fit.Quicklace made from durable Kevlar fibers provides easy shoe entry and exit and a secure fit.SENSIFIT overlays on the upper wrap the foot for a close, secure fit.OrthoLite Sockliner is composed of anti-bacterial material for reduced odor and moisture while adding cushion directly underfoot.  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Sense_Ride_5/descpage-SASR5M1.html
38,Salomon Sense Ride 5,Men's Shoes - Rainy Day/Hot Sauce, $97.46 $140.00* ," Technologies  MIDSOLEEnergyFOAM created from a balance of a well cushioned foam while still having a responsive and nimble constructionOUTSOLEContagrip MA offers non-slip traction for the toughest of trails.UPPERUpdated Engineered Mesh  creates a breathable and comfortable, individualized fit.Quicklace made from durable Kevlar fibers provides easy shoe entry and exit and a secure fit.SENSIFIT overlays on the upper wrap the foot for a close, secure fit.OrthoLite Sockliner is composed of anti-bacterial material for reduced odor and moisture while adding cushion directly underfoot.  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Sense_Ride_5/descpage-SASR5M2.html
39,Salomon Sense Ride 5,Men's Shoes - Black/Fiery Red/Black, $97.46 $140.00* ," Technologies  MIDSOLEEnergyFOAM created from a balance of a well cushioned foam while still having a responsive and nimble constructionOUTSOLEContagrip MA offers non-slip traction for the toughest of trails.UPPERUpdated Engineered Mesh  creates a breathable and comfortable, individualized fit.Quicklace made from durable Kevlar fibers provides easy shoe entry and exit and a secure fit.SENSIFIT overlays on the upper wrap the foot for a close, secure fit.OrthoLite Sockliner is composed of anti-bacterial material for reduced odor and moisture while adding cushion directly underfoot.  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>]",https://www.runningwarehouse.com/Salomon_Sense_Ride_5/descpage-SASR5M3.html
